,index,budget,genres,id,original_language,popularity,production_countries,runtime,spoken_languages,video,vote_average,vote_count,duration,director,production_company,actors,year,month,day,x,revenue
548,573,0.0,2.0,59346.0,2.0,0.48251000000000005,6.0,94.0,5.0,1.0,6.5,10.0,128.0,0.0,1.0,5,2007.0,11.0,7.0,5,1991650.385993687
549,592,0.0,3.0,15271.0,1.0,2.466442,2.0,106.0,1.0,1.0,6.1,22.0,102.0,0.0,1.0,5,2003.0,5.0,16.0,5,3666496.6499986853
550,264,0.0,2.0,201018.0,2.0,2.189812,6.0,102.0,5.0,1.0,6.3,25.0,134.0,0.0,4.0,5,2013.0,7.0,10.0,5,7030764.66745159
551,909,784170.0,1.0,111960.0,1.0,0.5784560000000001,2.0,80.0,1.0,1.0,6.8,6.0,96.0,0.0,1.0,5,1948.0,4.0,6.0,5,4646505.078471341
552,1091,0.0,1.0,409297.0,1.0,13.411614,20.0,100.0,1.0,1.0,6.4,69.0,100.0,0.0,1.0,5,2016.0,10.0,14.0,5,11309654.0910725
553,57,0.0,1.0,31524.0,1.0,0.823247,4.0,162.0,4.0,1.0,7.2,21.0,174.0,0.0,1.0,5,1999.0,4.0,30.0,5,9255731.439362587
554,531,0.0,13.0,48431.0,5.0,0.09851,3.0,0.0,3.0,1.0,7.0,1.0,98.0,0.0,1.0,5,2005.0,3.0,9.0,5,2239308.816989789
555,957,65000000.0,1.0,5551.0,1.0,7.457610000000001,1.0,130.0,1.0,1.0,6.3,407.0,130.0,1.0,1.0,5,2000.0,7.0,31.0,5,88700499.69333333
556,399,2400000.0,7.0,13621.0,4.0,0.990967,23.0,89.0,2.0,1.0,6.0,3.0,104.0,0.0,1.0,5,2007.0,10.0,26.0,5,2282483.4036817686
557,202,12000000.0,16.0,327.0,9.0,8.134524,1.0,114.0,2.0,1.0,6.8,107.0,96.0,0.0,1.0,5,2000.0,9.0,9.0,5,32747950.527699858
558,749,26000000.0,1.0,37707.0,1.0,8.181407,1.0,104.0,1.0,1.0,5.5,682.0,104.0,1.0,1.0,5,2009.0,10.0,6.0,5,86616625.93714285
559,1041,0.0,24.0,9874.0,1.0,6.892828999999999,1.0,87.0,1.0,1.0,5.6,402.0,91.0,0.0,1.0,5,1986.0,3.0,21.0,5,53119688.858286865
560,322,1800000.0,1.0,56948.0,7.0,0.25362,3.0,100.0,8.0,1.0,5.8,6.0,100.0,0.0,1.0,5,2008.0,9.0,2.0,5,2759683.2332269954
561,595,7300000.0,13.0,78461.0,1.0,2.803973,1.0,96.0,6.0,1.0,4.8,45.0,96.0,0.0,1.0,5,2011.0,10.0,21.0,5,11553786.3746368
562,732,0.0,6.0,47218.0,1.0,9.668784,1.0,100.0,1.0,1.0,6.4,89.0,100.0,0.0,1.0,5,2010.0,1.0,20.0,5,12140467.222655231
563,854,10284523.0,8.0,2610.0,1.0,4.3490459999999995,1.0,104.0,2.0,1.0,5.7,80.0,106.0,1.0,9.0,5,2005.0,10.0,21.0,5,22702657.70377778
564,332,3000000.0,18.0,31525.0,3.0,0.904409,4.0,155.0,2.0,1.0,7.2,15.0,155.0,0.0,1.0,5,2002.0,6.0,7.0,5,10943618.845476868
565,511,1500000.0,1.0,9344.0,1.0,4.877872,1.0,91.0,1.0,1.0,6.8,280.0,109.0,0.0,1.0,5,1995.0,7.0,28.0,5,22917415.517796554
566,12,0.0,1.0,116811.0,1.0,5.532455000000001,2.0,92.0,13.0,1.0,6.1,107.0,92.0,0.0,1.0,5,2012.0,8.0,30.0,5,10215986.081534225
567,768,0.0,5.0,24664.0,1.0,4.380258,1.0,135.0,2.0,1.0,6.3,24.0,135.0,1.0,8.0,5,2000.0,10.0,6.0,5,11131482.707522105
568,609,16000000.0,1.0,48129.0,1.0,5.857368,1.0,91.0,1.0,1.0,5.5,13.0,137.0,0.0,1.0,5,1991.0,2.0,1.0,5,10162438.660978835
569,1194,11500000.0,1.0,8913.0,1.0,8.365761000000001,1.0,103.0,1.0,1.0,6.4,417.0,101.0,0.0,3.0,5,1989.0,4.0,21.0,5,60746050.045198835
570,890,0.0,4.0,3542.0,2.0,1.9631020000000001,2.0,167.0,5.0,1.0,5.9,20.0,168.0,0.0,1.0,5,2006.0,11.0,1.0,5,11639982.32464578
571,85,0.0,5.0,346494.0,1.0,1.889834,7.0,101.0,1.0,1.0,6.2,28.0,97.0,0.0,1.0,5,2015.0,8.0,13.0,5,5268094.230040103
572,770,0.0,2.0,18133.0,1.0,3.199976,1.0,112.0,1.0,1.0,6.0,28.0,99.0,1.0,1.0,5,1993.0,9.0,24.0,5,8782103.044248186
573,821,1500000.0,1.0,9464.0,1.0,9.167761,1.0,110.0,1.0,1.0,7.2,172.0,110.0,1.0,1.0,5,1998.0,1.0,20.0,5,14931113.97737647
574,144,0.0,1.0,35113.0,1.0,6.888131,2.0,87.0,1.0,1.0,5.9,11.0,87.0,1.0,1.0,5,1998.0,2.0,15.0,5,3411883.077917158
575,1170,55000000.0,1.0,1924.0,1.0,15.460102,1.0,143.0,1.0,1.0,6.9,1042.0,150.0,0.0,,5,1978.0,12.0,13.0,5,274817946.49333334
576,405,30000000.0,1.0,10337.0,1.0,5.516316000000001,1.0,134.0,1.0,1.0,6.0,83.0,136.0,1.0,1.0,5,1991.0,12.0,10.0,5,32588540.366666667
577,861,0.0,2.0,61222.0,2.0,1.605963,13.0,98.0,5.0,1.0,7.2,27.0,91.0,0.0,1.0,5,2008.0,10.0,29.0,5,4350524.405622167
578,40,130000000.0,1.0,7364.0,1.0,8.946242999999999,1.0,124.0,2.0,1.0,5.7,440.0,111.0,0.0,1.0,5,2005.0,4.0,6.0,5,126164645.0
579,434,500000.0,10.0,36584.0,1.0,0.5732010000000001,3.0,88.0,3.0,1.0,5.6,5.0,88.0,1.0,1.0,5,2002.0,5.0,9.0,5,1301882.269221243
580,388,4800000.0,12.0,1690.0,1.0,12.093928,1.0,94.0,1.0,1.0,5.7,913.0,111.0,0.0,1.0,5,2005.0,1.0,6.0,5,127992678.8
581,822,0.0,1.0,15177.0,4.0,1.322188,23.0,104.0,2.0,1.0,6.4,7.0,100.0,0.0,1.0,5,2003.0,8.0,29.0,5,2280206.033824803
582,233,8000000.0,1.0,377264.0,1.0,12.521071,1.0,92.0,2.0,1.0,5.7,436.0,89.0,0.0,1.0,5,2016.0,9.0,1.0,5,37985548.27483117
583,1130,4300000.0,1.0,14145.0,1.0,2.889932,5.0,85.0,1.0,1.0,4.6,50.0,85.0,0.0,1.0,5,2008.0,2.0,6.0,5,20527713.60652173
584,929,40000000.0,1.0,6114.0,1.0,16.777675,1.0,128.0,2.0,1.0,7.1,1087.0,75.0,0.0,2.0,5,1992.0,11.0,13.0,5,250671385.68
585,493,0.0,3.0,81442.0,1.0,1.345586,3.0,95.0,1.0,1.0,5.8,6.0,81.0,0.0,1.0,5,2000.0,11.0,10.0,5,750300.2565310106
586,281,0.0,6.0,95744.0,1.0,0.5782689999999999,11.0,110.0,8.0,1.0,5.0,3.0,110.0,0.0,1.0,5,2012.0,3.0,15.0,5,1660184.7036510631
587,154,0.0,1.0,54287.0,1.0,0.657274,1.0,97.0,1.0,1.0,5.1,14.0,97.0,0.0,1.0,5,1980.0,7.0,1.0,5,9632972.004656393
588,327,4000000.0,1.0,81390.0,1.0,6.780752000000001,2.0,99.0,13.0,1.0,6.2,160.0,99.0,0.0,1.0,5,2011.0,4.0,9.0,5,21380855.293928374
589,566,90000000.0,1.0,607.0,1.0,15.781023999999999,1.0,98.0,7.0,1.0,6.9,4521.0,98.0,1.0,5.0,5,1997.0,7.0,2.0,5,608387398.7866666
590,79,215000000.0,1.0,1930.0,1.0,31.102266999999998,1.0,136.0,1.0,1.0,6.5,6734.0,136.0,0.0,5.0,5,2012.0,6.0,27.0,5,733332615.54
591,669,0.0,3.0,92381.0,1.0,0.8798520000000001,1.0,89.0,1.0,1.0,5.4,8.0,89.0,0.0,1.0,5,1996.0,8.0,2.0,5,940380.629223093
592,28,0.0,2.0,8093.0,1.0,0.521339,14.0,104.0,2.0,1.0,6.6,5.0,104.0,0.0,1.0,5,2006.0,8.0,31.0,5,7154003.686592555
593,402,26000000.0,1.0,7445.0,1.0,9.108917,1.0,104.0,6.0,1.0,6.8,650.0,105.0,1.0,1.0,5,2009.0,1.0,27.0,5,72605794.24666667
594,175,2000000.0,13.0,179053.0,8.0,2.2562450000000003,14.0,75.0,14.0,1.0,4.8,29.0,75.0,0.0,1.0,5,2013.0,4.0,3.0,5,7045820.377761783
595,602,14000000.0,20.0,88036.0,1.0,2.2438599999999997,1.0,116.0,6.0,1.0,5.8,36.0,98.0,0.0,1.0,6,2012.0,8.0,17.0,6,10177060.02952772
596,377,0.0,7.0,54309.0,7.0,4.34552,10.0,0.0,9.0,1.0,5.0,137.0,102.0,0.0,1.0,6,2007.0,2.0,14.0,6,31789219.692777775
597,207,0.0,20.0,48561.0,7.0,0.329373,10.0,109.0,9.0,1.0,6.6,7.0,109.0,1.0,1.0,6,1982.0,10.0,7.0,6,4714085.760556798
598,238,0.0,5.0,96600.0,1.0,5.3623769999999995,1.0,98.0,1.0,1.0,5.1,7.0,98.0,1.0,1.0,6,2012.0,6.0,22.0,6,6851881.345306015
599,774,20000000.0,10.0,11458.0,1.0,5.7578949999999995,1.0,100.0,1.0,1.0,5.5,48.0,100.0,1.0,1.0,6,2002.0,11.0,21.0,6,9617965.738868527
600,839,6000000.0,10.0,264644.0,1.0,12.443291,20.0,117.0,1.0,1.0,8.1,2838.0,75.0,0.0,1.0,6,2015.0,10.0,16.0,6,151110897.19333333
601,827,0.0,4.0,62327.0,1.0,0.809129,1.0,102.0,1.0,1.0,5.3,6.0,106.0,1.0,1.0,6,1987.0,9.0,1.0,6,3860850.127866879
602,1229,5000000.0,1.0,44629.0,1.0,9.649312,9.0,113.0,1.0,1.0,6.7,240.0,113.0,0.0,1.0,6,2010.0,6.0,3.0,6,20541325.258211087
603,892,11180.0,10.0,98203.0,1.0,0.6609689999999999,5.0,120.0,2.0,1.0,5.9,11.0,120.0,0.0,1.0,6,2012.0,9.0,5.0,6,3824809.95263805
604,842,19000000.0,1.0,328387.0,1.0,14.9837,1.0,96.0,1.0,1.0,7.1,2262.0,96.0,0.0,1.0,6,2016.0,7.0,27.0,6,283369461.50666666
605,960,16000000.0,8.0,13972.0,1.0,6.62363,1.0,114.0,1.0,1.0,4.6,96.0,114.0,0.0,1.0,6,2008.0,9.0,12.0,6,20402111.107163135
606,896,0.0,2.0,4580.0,2.0,0.690072,6.0,90.0,5.0,1.0,7.7,10.0,89.0,0.0,1.0,6,1976.0,3.0,10.0,6,5125103.494757049
607,894,135000000.0,1.0,228161.0,1.0,13.422713,1.0,94.0,1.0,1.0,6.8,1539.0,91.0,0.0,1.0,6,2015.0,3.0,18.0,6,371457970.4533333
608,1074,0.0,1.0,51927.0,1.0,0.489997,3.0,140.0,3.0,1.0,6.7,13.0,102.0,0.0,1.0,6,2002.0,9.0,9.0,6,5631096.171719516
609,870,0.0,2.0,35650.0,2.0,1.343844,8.0,87.0,2.0,1.0,6.3,18.0,87.0,1.0,1.0,6,2000.0,9.0,8.0,6,9202971.751629673
610,1007,0.0,1.0,33345.0,1.0,6.421995,1.0,98.0,6.0,1.0,5.7,12.0,100.0,0.0,4.0,6,1986.0,7.0,2.0,6,12488401.13391472
611,1088,0.0,5.0,11235.0,1.0,10.636074,2.0,111.0,1.0,1.0,7.0,81.0,111.0,0.0,1.0,6,1983.0,2.0,17.0,6,15913577.12652819
612,408,10000000.0,1.0,127521.0,1.0,7.293335000000001,1.0,115.0,2.0,1.0,5.5,91.0,115.0,0.0,1.0,6,2012.0,9.0,11.0,6,26046852.561385043
613,1122,10000000.0,4.0,41823.0,1.0,2.715137,1.0,129.0,1.0,1.0,6.3,48.0,129.0,1.0,2.0,6,1990.0,8.0,3.0,6,17841194.20059716
614,257,0.0,1.0,28805.0,3.0,0.742058,4.0,173.0,4.0,1.0,5.5,10.0,173.0,0.0,1.0,6,2005.0,1.0,1.0,6,3329535.8924563145
615,543,10000000.0,8.0,16555.0,1.0,6.063809,1.0,100.0,1.0,1.0,6.6,19.0,100.0,0.0,1.0,6,2007.0,2.0,14.0,6,8365521.045701105
616,218,0.0,1.0,42017.0,1.0,1.377893,2.0,108.0,1.0,1.0,5.9,14.0,108.0,1.0,1.0,6,1986.0,1.0,1.0,6,8432079.108933827
617,323,15000000.0,1.0,68.0,1.0,9.837287,2.0,132.0,1.0,1.0,7.6,877.0,91.0,0.0,1.0,6,1985.0,2.0,20.0,6,157136740.71666667
618,697,25000000.0,1.0,2291.0,1.0,8.176863,1.0,113.0,1.0,1.0,7.3,376.0,89.0,0.0,1.0,6,1990.0,11.0,2.0,6,56329394.62055555
619,670,0.0,8.0,15363.0,1.0,8.642141,1.0,99.0,7.0,1.0,6.2,49.0,99.0,0.0,1.0,6,2006.0,1.0,29.0,6,12813118.598772282
620,623,0.0,7.0,103751.0,10.0,0.5556979999999999,3.0,0.0,3.0,1.0,7.3,3.0,138.0,0.0,1.0,6,2010.0,9.0,24.0,6,4727959.615139931
621,661,6500000.0,2.0,1640.0,1.0,9.785147,1.0,112.0,2.0,1.0,7.2,1172.0,100.0,1.0,1.0,6,2004.0,1.0,13.0,6,159304260.33666667
622,645,20000000.0,1.0,526.0,1.0,8.157587,1.0,121.0,1.0,1.0,6.8,264.0,121.0,1.0,6.0,6,1985.0,3.0,27.0,6,55912915.99333333
623,81,0.0,4.0,393765.0,1.0,5.279713,1.0,97.0,1.0,1.0,6.2,31.0,97.0,0.0,,6,2016.0,10.0,14.0,6,9427139.722592846
624,1161,3500000.0,23.0,50839.0,1.0,8.340757,1.0,107.0,1.0,1.0,6.7,531.0,107.0,1.0,1.0,6,2011.0,9.0,28.0,6,47461555.40408293
625,391,26000000.0,31.0,316002.0,1.0,5.213733,1.0,100.0,1.0,1.0,3.9,95.0,100.0,1.0,1.0,6,2015.0,2.0,10.0,6,28639100.50944444
626,640,50000000.0,1.0,18501.0,1.0,9.730681,1.0,95.0,1.0,1.0,5.6,778.0,95.0,1.0,1.0,6,2009.0,9.0,3.0,6,104536583.58619048
627,407,5000000.0,20.0,11326.0,1.0,6.335814,2.0,111.0,1.0,1.0,6.5,69.0,111.0,1.0,1.0,6,1975.0,3.0,19.0,6,33898086.87530159
628,447,0.0,28.0,284303.0,5.0,5.399896,5.0,100.0,10.0,1.0,6.6,344.0,99.0,0.0,1.0,6,2014.0,8.0,29.0,6,40724336.703247786
629,1126,175000000.0,1.0,297761.0,1.0,42.965027,1.0,123.0,1.0,1.0,5.9,7717.0,123.0,1.0,1.0,6,2016.0,8.0,2.0,6,723049777.04
630,249,2000000.0,1.0,39256.0,9.0,2.894009,15.0,87.0,2.0,1.0,6.7,34.0,82.0,0.0,1.0,6,1984.0,12.0,15.0,6,12142951.60484098
631,17,0.0,21.0,35327.0,1.0,1.385902,12.0,101.0,17.0,1.0,5.2,13.0,80.0,0.0,1.0,6,1988.0,2.0,25.0,6,8718761.40107143
632,654,0.0,2.0,91186.0,4.0,2.711041,5.0,118.0,2.0,1.0,6.9,45.0,118.0,0.0,1.0,6,2011.0,9.0,4.0,6,6445846.288592801
633,98,0.0,3.0,445840.0,6.0,0.313827,11.0,,8.0,1.0,6.0,1.0,85.0,0.0,1.0,6,2017.0,6.0,23.0,6,5621049.687856659
634,317,4000000.0,14.0,20714.0,12.0,6.975759,16.0,159.0,2.0,1.0,6.6,54.0,159.0,0.0,1.0,6,2007.0,6.0,6.0,6,22249232.628088553
635,5,0.0,1.0,18633.0,1.0,10.627974,1.0,96.0,1.0,1.0,5.5,22.0,102.0,0.0,1.0,6,2007.0,2.0,10.0,6,9885920.996481124
636,468,0.0,2.0,21371.0,1.0,1.714522,1.0,91.0,2.0,1.0,6.6,22.0,91.0,0.0,1.0,6,2008.0,8.0,9.0,6,10095081.04251883
637,507,0.0,1.0,127372.0,1.0,6.159679,1.0,105.0,2.0,1.0,6.1,99.0,99.0,0.0,1.0,6,2012.0,9.0,14.0,6,12288745.669424754
638,64,0.0,9.0,18441.0,1.0,0.946641,1.0,107.0,1.0,1.0,4.4,17.0,107.0,0.0,1.0,6,2007.0,10.0,28.0,6,12291072.7792664
639,605,7500000.0,29.0,326284.0,1.0,5.135262,8.0,104.0,1.0,1.0,5.4,64.0,104.0,0.0,1.0,6,2015.0,5.0,7.0,6,13385455.1393855
640,1218,0.0,1.0,104711.0,5.0,1.691429,7.0,109.0,2.0,1.0,6.6,15.0,109.0,0.0,1.0,6,2011.0,11.0,17.0,6,7634040.061931491
641,346,17000000.0,1.0,73499.0,1.0,5.498819,1.0,98.0,1.0,1.0,5.8,226.0,98.0,0.0,1.0,6,2011.0,10.0,27.0,6,28690463.678639617
642,150,1500000.0,20.0,10910.0,1.0,1.4378030000000002,2.0,119.0,1.0,1.0,6.5,17.0,119.0,1.0,1.0,6,1952.0,12.0,23.0,6,8698445.303340834
643,694,0.0,3.0,30278.0,1.0,4.772901,2.0,106.0,1.0,1.0,6.5,13.0,106.0,0.0,1.0,6,1984.0,10.0,10.0,6,6529537.949313527
644,969,0.0,2.0,128073.0,1.0,0.0658,1.0,99.0,1.0,1.0,5.5,10.0,99.0,1.0,1.0,6,2012.0,9.0,9.0,6,6792150.890176442
645,927,0.0,2.0,8414.0,1.0,3.518929,8.0,84.0,1.0,1.0,6.4,47.0,90.0,0.0,1.0,6,2007.0,1.0,20.0,6,10031923.374331784
646,126,0.0,3.0,9776.0,1.0,3.3632449999999996,1.0,95.0,1.0,1.0,5.3,71.0,95.0,1.0,11.0,6,2003.0,1.0,1.0,6,20456315.256191507
647,573,0.0,2.0,59346.0,2.0,0.48251000000000005,6.0,94.0,5.0,1.0,6.5,10.0,128.0,0.0,1.0,6,2007.0,11.0,7.0,6,3899048.1036311374
648,592,0.0,3.0,15271.0,1.0,2.466442,2.0,106.0,1.0,1.0,6.1,22.0,102.0,0.0,1.0,6,2003.0,5.0,16.0,6,8228035.9987252
649,264,0.0,2.0,201018.0,2.0,2.189812,6.0,102.0,5.0,1.0,6.3,25.0,134.0,0.0,4.0,6,2013.0,7.0,10.0,6,8473551.581611294
650,909,784170.0,1.0,111960.0,1.0,0.5784560000000001,2.0,80.0,1.0,1.0,6.8,6.0,96.0,0.0,1.0,6,1948.0,4.0,6.0,6,4769075.805138008
651,1091,0.0,1.0,409297.0,1.0,13.411614,20.0,100.0,1.0,1.0,6.4,69.0,100.0,0.0,1.0,6,2016.0,10.0,14.0,6,11071691.324405832
652,57,0.0,1.0,31524.0,1.0,0.823247,4.0,162.0,4.0,1.0,7.2,21.0,174.0,0.0,1.0,6,1999.0,4.0,30.0,6,9475369.718015784
653,531,0.0,13.0,48431.0,5.0,0.09851,3.0,0.0,3.0,1.0,7.0,1.0,98.0,0.0,1.0,6,2005.0,3.0,9.0,6,6060198.05824768
654,957,65000000.0,1.0,5551.0,1.0,7.457610000000001,1.0,130.0,1.0,1.0,6.3,407.0,130.0,1.0,1.0,6,2000.0,7.0,31.0,6,89416912.31333333
655,399,2400000.0,7.0,13621.0,4.0,0.990967,23.0,89.0,2.0,1.0,6.0,3.0,104.0,0.0,1.0,6,2007.0,10.0,26.0,6,5478803.786587113
656,202,12000000.0,16.0,327.0,9.0,8.134524,1.0,114.0,2.0,1.0,6.8,107.0,96.0,0.0,1.0,6,2000.0,9.0,9.0,6,34092200.854366526
657,749,26000000.0,1.0,37707.0,1.0,8.181407,1.0,104.0,1.0,1.0,5.5,682.0,104.0,1.0,1.0,6,2009.0,10.0,6.0,6,87951024.15047619
658,1041,0.0,24.0,9874.0,1.0,6.892828999999999,1.0,87.0,1.0,1.0,5.6,402.0,91.0,0.0,1.0,6,1986.0,3.0,21.0,6,65011450.491620205
659,322,1800000.0,1.0,56948.0,7.0,0.25362,3.0,100.0,8.0,1.0,5.8,6.0,100.0,0.0,1.0,6,2008.0,9.0,2.0,6,5708716.2813970875
660,595,7300000.0,13.0,78461.0,1.0,2.803973,1.0,96.0,6.0,1.0,4.8,45.0,96.0,0.0,1.0,6,2011.0,10.0,21.0,6,12623410.401303466
661,732,0.0,6.0,47218.0,1.0,9.668784,1.0,100.0,1.0,1.0,6.4,89.0,100.0,0.0,1.0,6,2010.0,1.0,20.0,6,11871618.935988566
662,854,10284523.0,8.0,2610.0,1.0,4.3490459999999995,1.0,104.0,2.0,1.0,5.7,80.0,106.0,1.0,9.0,6,2005.0,10.0,21.0,6,23848213.263777778
663,332,3000000.0,18.0,31525.0,3.0,0.904409,4.0,155.0,2.0,1.0,7.2,15.0,155.0,0.0,1.0,6,2002.0,6.0,7.0,6,11465949.827159407
664,511,1500000.0,1.0,9344.0,1.0,4.877872,1.0,91.0,1.0,1.0,6.8,280.0,109.0,0.0,1.0,6,1995.0,7.0,28.0,6,41944329.86138629
665,12,0.0,1.0,116811.0,1.0,5.532455000000001,2.0,92.0,13.0,1.0,6.1,107.0,92.0,0.0,1.0,6,2012.0,8.0,30.0,6,11177525.179508908
666,768,0.0,5.0,24664.0,1.0,4.380258,1.0,135.0,2.0,1.0,6.3,24.0,135.0,1.0,8.0,6,2000.0,10.0,6.0,6,11550908.397080366
667,609,16000000.0,1.0,48129.0,1.0,5.857368,1.0,91.0,1.0,1.0,5.5,13.0,137.0,0.0,1.0,6,1991.0,2.0,1.0,6,10878273.300978836
668,1194,11500000.0,1.0,8913.0,1.0,8.365761000000001,1.0,103.0,1.0,1.0,6.4,417.0,101.0,0.0,3.0,6,1989.0,4.0,21.0,6,69045689.23630996
669,890,0.0,4.0,3542.0,2.0,1.9631020000000001,2.0,167.0,5.0,1.0,5.9,20.0,168.0,0.0,1.0,6,2006.0,11.0,1.0,6,11902172.36464578
670,85,0.0,5.0,346494.0,1.0,1.889834,7.0,101.0,1.0,1.0,6.2,28.0,97.0,0.0,1.0,6,2015.0,8.0,13.0,6,9213587.315076638
671,770,0.0,2.0,18133.0,1.0,3.199976,1.0,112.0,1.0,1.0,6.0,28.0,99.0,1.0,1.0,6,1993.0,9.0,24.0,6,11406601.622488074
672,821,1500000.0,1.0,9464.0,1.0,9.167761,1.0,110.0,1.0,1.0,7.2,172.0,110.0,1.0,1.0,6,1998.0,1.0,20.0,6,20837779.102555048
673,144,0.0,1.0,35113.0,1.0,6.888131,2.0,87.0,1.0,1.0,5.9,11.0,87.0,1.0,1.0,6,1998.0,2.0,15.0,6,7154850.005552679
674,1170,55000000.0,1.0,1924.0,1.0,15.460102,1.0,143.0,1.0,1.0,6.9,1042.0,150.0,0.0,,6,1978.0,12.0,13.0,6,276260611.81333333
675,405,30000000.0,1.0,10337.0,1.0,5.516316000000001,1.0,134.0,1.0,1.0,6.0,83.0,136.0,1.0,1.0,6,1991.0,12.0,10.0,6,33167749.966666665
676,861,0.0,2.0,61222.0,2.0,1.605963,13.0,98.0,5.0,1.0,7.2,27.0,91.0,0.0,1.0,6,2008.0,10.0,29.0,6,9546492.396499736
677,40,130000000.0,1.0,7364.0,1.0,8.946242999999999,1.0,124.0,2.0,1.0,5.7,440.0,111.0,0.0,1.0,6,2005.0,4.0,6.0,6,125931626.96666667
678,434,500000.0,10.0,36584.0,1.0,0.5732010000000001,3.0,88.0,3.0,1.0,5.6,5.0,88.0,1.0,1.0,6,2002.0,5.0,9.0,6,5155476.333442992
679,388,4800000.0,12.0,1690.0,1.0,12.093928,1.0,94.0,1.0,1.0,5.7,913.0,111.0,0.0,1.0,6,2005.0,1.0,6.0,6,134162677.02666667
680,822,0.0,1.0,15177.0,4.0,1.322188,23.0,104.0,2.0,1.0,6.4,7.0,100.0,0.0,1.0,6,2003.0,8.0,29.0,6,5967264.135375791
681,233,8000000.0,1.0,377264.0,1.0,12.521071,1.0,92.0,2.0,1.0,5.7,436.0,89.0,0.0,1.0,6,2016.0,9.0,1.0,6,44887077.4514026
682,1130,4300000.0,1.0,14145.0,1.0,2.889932,5.0,85.0,1.0,1.0,4.6,50.0,85.0,0.0,1.0,6,2008.0,2.0,6.0,6,21128032.20255128
683,929,40000000.0,1.0,6114.0,1.0,16.777675,1.0,128.0,2.0,1.0,7.1,1087.0,75.0,0.0,2.0,6,1992.0,11.0,13.0,6,250671385.68
684,493,0.0,3.0,81442.0,1.0,1.345586,3.0,95.0,1.0,1.0,5.8,6.0,81.0,0.0,1.0,6,2000.0,11.0,10.0,6,4450356.801554411
685,281,0.0,6.0,95744.0,1.0,0.5782689999999999,11.0,110.0,8.0,1.0,5.0,3.0,110.0,0.0,1.0,6,2012.0,3.0,15.0,6,4687228.645696746
686,154,0.0,1.0,54287.0,1.0,0.657274,1.0,97.0,1.0,1.0,5.1,14.0,97.0,0.0,1.0,6,1980.0,7.0,1.0,6,9950295.300250262
687,327,4000000.0,1.0,81390.0,1.0,6.780752000000001,2.0,99.0,13.0,1.0,6.2,160.0,99.0,0.0,1.0,6,2011.0,4.0,9.0,6,23838646.333928373
688,566,90000000.0,1.0,607.0,1.0,15.781023999999999,1.0,98.0,7.0,1.0,6.9,4521.0,98.0,1.0,5.0,6,1997.0,7.0,2.0,6,608595443.0
689,79,215000000.0,1.0,1930.0,1.0,31.102266999999998,1.0,136.0,1.0,1.0,6.5,6734.0,136.0,0.0,5.0,6,2012.0,6.0,27.0,6,738588130.6466666
690,669,0.0,3.0,92381.0,1.0,0.8798520000000001,1.0,89.0,1.0,1.0,5.4,8.0,89.0,0.0,1.0,6,1996.0,8.0,2.0,6,4944859.397215944
691,28,0.0,2.0,8093.0,1.0,0.521339,14.0,104.0,2.0,1.0,6.6,5.0,104.0,0.0,1.0,6,2006.0,8.0,31.0,6,9324710.471316863
692,402,26000000.0,1.0,7445.0,1.0,9.108917,1.0,104.0,6.0,1.0,6.8,650.0,105.0,1.0,1.0,6,2009.0,1.0,27.0,6,72529703.62666667
693,175,2000000.0,13.0,179053.0,8.0,2.2562450000000003,14.0,75.0,14.0,1.0,4.8,29.0,75.0,0.0,1.0,6,2013.0,4.0,3.0,6,12023951.144847197
694,602,14000000.0,20.0,88036.0,1.0,2.2438599999999997,1.0,116.0,6.0,1.0,5.8,36.0,98.0,0.0,1.0,7,2012.0,8.0,17.0,7,10269245.142861053
695,377,0.0,7.0,54309.0,7.0,4.34552,10.0,0.0,9.0,1.0,5.0,137.0,102.0,0.0,1.0,7,2007.0,2.0,14.0,7,31789219.692777775
696,207,0.0,20.0,48561.0,7.0,0.329373,10.0,109.0,9.0,1.0,6.6,7.0,109.0,1.0,1.0,7,1982.0,10.0,7.0,7,4714085.760556798
697,238,0.0,5.0,96600.0,1.0,5.3623769999999995,1.0,98.0,1.0,1.0,5.1,7.0,98.0,1.0,1.0,7,2012.0,6.0,22.0,7,6948806.291972681
698,774,20000000.0,10.0,11458.0,1.0,5.7578949999999995,1.0,100.0,1.0,1.0,5.5,48.0,100.0,1.0,1.0,7,2002.0,11.0,21.0,7,9617965.738868527
699,839,6000000.0,10.0,264644.0,1.0,12.443291,20.0,117.0,1.0,1.0,8.1,2838.0,75.0,0.0,1.0,7,2015.0,10.0,16.0,7,153187038.96
700,827,0.0,4.0,62327.0,1.0,0.809129,1.0,102.0,1.0,1.0,5.3,6.0,106.0,1.0,1.0,7,1987.0,9.0,1.0,7,3860850.127866879
701,1229,5000000.0,1.0,44629.0,1.0,9.649312,9.0,113.0,1.0,1.0,6.7,240.0,113.0,0.0,1.0,7,2010.0,6.0,3.0,7,20592430.647605028
702,892,11180.0,10.0,98203.0,1.0,0.6609689999999999,5.0,120.0,2.0,1.0,5.9,11.0,120.0,0.0,1.0,7,2012.0,9.0,5.0,7,3919809.8539581816
703,842,19000000.0,1.0,328387.0,1.0,14.9837,1.0,96.0,1.0,1.0,7.1,2262.0,96.0,0.0,1.0,7,2016.0,7.0,27.0,7,285084869.48
